@relation relation name
@attribute Class {True, False}
@attribute C1 real
@attribute C2 {True, False}
@attribute C3 string
@attribute C4 real
@attribute C5 string
@attribute C6 string
@attribute C8 string
@attribute C12 string
@attribute C13 string
@attribute C14 string
@attribute C16 real
@attribute C18 string
@attribute C19 real
@attribute C20 string
@attribute C22 {True, False}
@attribute C23 string
@attribute C24 string
@attribute C25 real
@attribute C26 string
@attribute C27 string
@attribute C28 string
@attribute C29 {True, False}
@attribute C31 real
@data
False,0.05263157894736842,True,'V3',0.11594202898550726,'V3','V5','V4','V4','V3','V3',0.024253203812651065,'V1',0.41660116333909764,'V2',True,'V1','V2',0.11594202898550726,'V2','V4','V2',True,0.03499312242090784
True,0.21052631578947367,True,'V5',0.2028985507246377,'V7','V1','V1','V2','V1','V3',0.12299448168924157,'V3',0.6355918880679139,'V3',True,'V2','V2',0.2028985507246377,'V4','V3','V3',True,0.04434662998624484
False,0.05263157894736842,True,'V3',0.15942028985507248,'V5','V2','V1','V2','V3','V3',0.407684589775163,'V3',0.2111303254205314,'V2',True,'V1','V2',0.15942028985507248,'V2','V4','V3',True,0.06954607977991747
True,0.17543859649122806,True,'V3',0.13043478260869565,'V2','V3','V4','V4','V3','V2',0.3002325899575865,'V1',0.41455745951894357,'V4',True,'V1','V1',0.13043478260869565,'V2','V4','V2',True,0.048033012379642366
False,0.07017543859649122,True,'V4',0.28985507246376807,'V3','V2','V2','V2','V3','V3',0.10282300360286405,'V1',0.5786825970759315,'V2',False,'V2','V1',0.28985507246376807,'V3','V3','V2',True,0.07169188445667124
False,0.15789473684210525,False,'V2',0.028985507246376815,'V7','V4','V1','V3',nan,'V1',0.11525516486523464,'V1',0.4592045275900016,'V2',True,'V1','V2',0.028985507246376815,'V2','V2','V4',True,0.025309491059147177
True,0.03508771929824561,True,'V3',0.28985507246376807,'V2','V5','V4','V1','V3','V3',0.11283805354129611,'V1',0.47728344599905675,'V4',True,'V1','V2',0.28985507246376807,'V2','V2','V4',True,0.1511416781292985
True,0.49122807017543857,True,'V1',0.043478260869565216,'V7','V1','V2','V2','V3','V4',0.30815433027773975,'V1',0.5205156421946235,'V4',False,'V1','V2',0.043478260869565216,'V3','V4','V3',True,0.05281980742778542
False,0.6666666666666666,True,'V5',0.5652173913043479,'V1','V1','V3','V3',nan,'V3',0.4055639166324622,'V1',0.38295865429963843,'V4',True,'V1','V3',0.5652173913043479,'V4','V4','V3',True,0.25017881705639616
False,0.5789473684210525,True,'V5',0.07246376811594203,'V10','V1','V3','V1','V1','V4',0.13125826606466912,'V1',0.3574909605407955,'V4',False,'V2','V3',0.07246376811594203,'V4','V3','V3',False,0.050288858321870696
False,0.5789473684210525,True,'V5',0.043478260869565216,'V3','V3','V4','V1','V3','V3',0.23672184977425093,'V1',0.32038987580569095,'V4',True,'V2','V2',0.043478260869565216,'V4','V4','V3',True,0.004896836313617606
False,0.19298245614035092,True,'V1',0.46376811594202905,'V2','V1','V2','V1','V3','V4',0.1430245815661057,'V1',0.40433894041817325,'V3',False,'V1','V2',0.46376811594202905,'V2','V4','V3',True,0.20412654745529574
False,0.08771929824561403,True,'V4',0.37681159420289856,'V1','V2','V4','V1','V3','V3',0.16115291649564464,'V1',0.6643609495362366,'V4',True,'V2','V1',0.37681159420289856,'V4','V1','V4',True,0.3267125171939477
True,0.12280701754385964,True,'V2',0.2028985507246377,'V2','V1','V2','V1','V3','V3',0.2712819811191681,'V1',0.5288476654614054,'V4',True,'V1','V1',0.2028985507246377,'V5','V1','V2',True,0.15757909215955984
True,0.26315789473684215,True,'V4',0.6521739130434783,'V3','V1','V1','V1','V3','V3',0.1605646007205728,'V3',0.07923282502751139,'V1',False,'V2','V2',0.6521739130434783,'V2','V1','V4',True,0.37133425034387896
False,0.33333333333333337,True,'V4',0.11594202898550726,'V2','V3','V4','V4','V3','V3',0.24199844940028276,'V1',0.40449614840433895,'V4',False,'V1','V1',0.11594202898550726,'V4','V3','V2',True,0.06338376891334249
True,0.15789473684210525,True,'V4',0.30434782608695654,'V2','V1','V4','V1','V1','V3',0.24458430245815663,'V1',0.31944662788869677,'V4',True,'V1','V2',0.30434782608695654,'V1','V3','V3',True,0.18173314993122422
False,0.12280701754385964,True,'V5',0.07246376811594203,'V3','V1','V1','V2','V3','V3',0.18514160623888357,'V1',0.3505738091495048,'V4',True,'V1','V2',0.07246376811594203,'V2','V4','V2',True,0.05265474552957359
False,0.15789473684210525,True,'V5',0.043478260869565216,'V7','V2','V4','V3','V3','V3',0.05874036575910977,'V1',0.4799559817638736,'V4',False,'V2','V2',0.043478260869565216,'V4','V2','V1',False,0.05903713892709766
True,0.17543859649122806,True,'V4',0.6521739130434783,'V3','V1','V1','V2','V3','V3',0.35356409905595837,'V1',0.495833988366609,'V4',True,'V2','V2',0.6521739130434783,'V2','V4','V3',True,0.15460797799174691
True,0.07017543859649122,True,'V2',0.2028985507246377,'V5','V1','V1','V4','V3','V3',0.14443836366123958,'V1',0.24210029869517374,'V4',True,'V1','V2',0.2028985507246377,'V2','V4','V2',True,0.09320495185694636
True,0.15789473684210525,True,'V1',0.3913043478260869,'V7','V1','V4','V2','V3','V4',0.23798513248506406,'V1',0.5694073258921553,'V2',True,'V2','V2',0.3913043478260869,'V4','V4','V4',True,0.274222833562586
False,0.543859649122807,True,'V2',0.11594202898550726,'V7','V1','V1','V2','V1','V2',0.2789072832580836,'V1',0.7852538908976576,'V3',True,'V2','V2',0.11594202898550726,'V4','V1','V3',False,0.1581292984869326
False,0.08771929824561403,True,'V3',0.13043478260869565,'V6','V5','V2','V1','V1','V3',0.1474255484106353,'V1',0.43405124980349,'V4',False,'V1','V1',0.13043478260869565,'V2','V4','V2',True,0.052324621733149924
False,0.7719298245614034,True,'V5',0.08695652173913043,'V7','V1','V3','V3','V3','V3',0.11715692981255986,'V1',0.40339569250117907,'V4',False,'V2','V3',0.08695652173913043,'V4','V4','V3',True,0.02921595598349381
False,0.38596491228070173,True,'V5',0.3913043478260869,'V9','V2','V2','V2','V2','V3',0.325771879418069,'V1',0.45621757585285333,'V2',True,'V2','V2',0.3913043478260869,'V3','V4','V3',True,0.12401650618982119
False,0.15789473684210525,True,'V2',0.30434782608695654,'V8','V1','V4','V4','V3','V2',0.431299311351302,'V1',0.32714981921081593,'V3',True,'V2','V2',0.30434782608695654,'V2','V4','V4',True,0.037854195323246215
True,0.08771929824561403,True,'V3',0.6086956521739131,'V3','V1','V3','V1','V3','V3',0.21644547817758927,'V1',0.4752397421789027,'V4',False,'V1','V3',0.6086956521739131,'V2','V4','V3',True,0.08781292984869327
False,0.33333333333333337,True,'V1',0.21739130434782608,'V1','V5','V3','V4','V3','V4',0.1002052264331646,'V1',0.39364879735890584,'V4',False,'V1','V2',0.21739130434782608,'V4','V2','V3',True,0.16390646492434663
True,0.15789473684210525,True,'V3',0.08695652173913043,'V7','V1','V4','V1','V3','V2',0.028873078852556203,'V1',0.7118377613582771,'V3',True,'V1','V2',0.08695652173913043,'V2','V4','V3',True,0.0222283356258597
True,0.5614035087719298,True,'V1',0.33333333333333337,'V9','V1','V2','V1','V2','V3',0.22044055274319332,'V1',0.31457318031756015,'V4',False,'V2','V2',0.33333333333333337,'V5','V2','V3',True,0.2774690508940853
False,0.5789473684210525,True,'V5',0.08695652173913043,'V6','V3','V4','V4','V3','V3',0.27075751356774747,'V1',0.37667033485301055,'V2',False,'V2','V2',0.08695652173913043,'V4','V4','V3',True,0.03779917469050894
True,0.14035087719298245,True,'V2',0.15942028985507248,'V7','V1','V1','V2','V3','V1',0.09103844575181283,'V1',0.5568306869988995,'V1',True,'V2','V1',0.15942028985507248,'V5','V2','V2',True,0.08407152682255845
False,0.24561403508771928,True,'V3',0.3913043478260869,'V2','V1','V1','V1','V3','V3',0.28693391708852095,'V3',0.29775192579783055,'V2',True,'V2','V2',0.3913043478260869,'V5','V2','V1',True,0.238404401650619
False,0.08771929824561403,True,'V3',0.13043478260869565,'V3','V1','V1','V3','V3','V3',0.48040315592648325,'V1',0.43876748938846094,'V4',True,'V1','V1',0.13043478260869565,'V2','V3','V4',True,0.05760660247592848
False,0.15789473684210525,True,'V3',0.028985507246376815,'V2','V5','V2','V4','V3','V3',0.3043827244949149,'V1',0.5071529633705392,'V2',True,'V2','V2',0.028985507246376815,'V4','V1','V4',True,0.053425034387895455
False,0.12280701754385964,False,'V3',0.10144927536231885,'V2','V5','V4','V4','V3','V3',0.05154375883613809,'V1',0.3354818424775979,'V1',True,'V2','V2',0.10144927536231885,'V4','V2','V4',True,0.1001375515818432
False,0.29824561403508765,True,'V1',0.028985507246376815,'V8','V5','V2','V4','V3','V4',0.34245906872805215,'V1',0.17591573651941522,'V4',False,'V1','V2',0.028985507246376815,'V2','V4','V3',False,0.054415405777166435
False,0.19298245614035092,True,'V5',0.28985507246376807,'V1','V4','V3','V2','V3','V3',0.19780179687143704,'V1',0.68432636377928,'V4',True,'V1','V1',0.28985507246376807,'V4','V2','V2',True,0.4130949105914718
False,0.19298245614035092,True,'V3',0.043478260869565216,'V3','V1','V1','V4','V3','V3',0.024905367811374104,'V1',0.37588429492218206,'V1',True,'V1','V2',0.043478260869565216,'V2','V3','V2',True,0.014800550206327371
True,0.24561403508771928,True,'V5',0.15942028985507248,'V7','V1','V4','V1','V3','V3',0.31715692981255983,'V1',0.37572708693601636,'V3',True,'V2','V1',0.15942028985507248,'V5','V4','V3',False,0.03851444291609354
False,0.3508771929824561,True,'V1',0.11594202898550726,'V7','V5','V3','V4','V3','V4',0.44502667943631136,'V1',0.5313629932400565,'V4',False,'V1','V2',0.11594202898550726,'V2','V4','V3',True,0.14354883081155434
True,0.10526315789473684,True,'V4',0.5217391304347826,'V3','V1','V1','V2','V3','V3',0.12220093948100516,'V3',0.4923754126709637,'V2',True,'V2','V2',0.5217391304347826,'V4','V2','V3',True,0.257716643741403
False,0.15789473684210525,True,'V4',0.07246376811594203,'V9','V1','V4','V4','V3','V3',0.2523555433939891,'V1',0.7819525231881781,'V2',True,'V2','V2',0.07246376811594203,'V2','V3','V2',True,0.06602475928473178
False,0.14035087719298245,True,'V3',0.30434782608695654,'V1','V4','V1','V4','V3','V3',0.10721028868518265,'V1',0.34381386574437983,'V2',True,'V2','V2',0.30434782608695654,'V4','V4','V3',True,0.30558459422283357
False,0.42105263157894735,True,'V5',0.8260869565217391,'V7','V1','V2','V4','V3','V4',0.05988963378483148,'V1',0.31551642823455434,'V4',False,'V1','V2',0.8260869565217391,'V2','V2','V3',True,0.5565887207702889
False,0.33333333333333337,False,'V3',0.10144927536231885,'V3','V1','V2','V4','V3','V3',0.2025812924704702,'V1',0.318817795944034,'V4',False,'V1','V2',0.10144927536231885,'V2','V1','V3',True,0.09210453920220082
False,0.15789473684210525,True,'V3',0.15942028985507248,'V2','V1','V3','V4','V3','V3',0.1507046107538651,'V1',0.3507310171356705,'V2',False,'V1','V3',0.15942028985507248,'V4','V4','V3',True,0.17017881705639615
True,0.36842105263157887,True,'V5',0.30434782608695654,'V2','V1','V2','V1','V3','V4',0.1834906735987595,'V1',0.49489074044961484,'V2',False,'V1','V1',0.30434782608695654,'V2','V4','V3',True,0.1702888583218707
False,0.15789473684210525,True,'V2',0.043478260869565216,'V4','V1','V1','V1','V3','V3',0.1920645779176358,'V1',0.3461719855368653,'V1',True,'V1','V2',0.043478260869565216,'V2','V4','V2',True,0.005171939477303988
False,0.5614035087719298,True,'V3',0.30434782608695654,'V2','V4','V1','V4','V3','V3',0.661253249418525,'V1',0.18440496777236287,'V4',False,'V1','V2',0.30434782608695654,'V4','V4','V3',True,0.19411279229711143
False,0.22807017543859642,True,'V4',0.11594202898550726,'V3','V1','V4','V4','V3','V4',0.10244447484836047,'V1',0.24933186605879581,'V2',False,'V2','V1',0.11594202898550726,'V2','V4','V3',False,0.09430536451169189
False,0.26315789473684215,True,'V4',0.2463768115942029,'V2','V2','V1','V4','V3','V4',0.12545719888721668,'V1',0.475082534192737,'V3',True,'V2','V2',0.2463768115942029,'V3','V4','V3',True,0.07378266850068776
False,0.45614035087719296,True,'V5',0.28985507246376807,'V5','V1','V3','V4','V3','V3',0.2866602818443015,'V1',0.4419116491117749,'V4',True,'V2','V3',0.28985507246376807,'V4','V3','V3',True,0.28929848693259974
False,0.03508771929824561,True,'V3',0.11594202898550726,'V2','V1','V2','V1','V3','V2',0.03645733570483878,'V3',0.35387517685898445,'V1',True,'V1','V2',0.11594202898550726,'V2','V4','V3',True,0.05722145804676753
False,0.8421052631578948,True,'V4',0.07246376811594203,'V6','V1','V2','V2','V3','V4',0.45398823368449853,'V1',0.5514856154692658,'V4',False,'V2','V2',0.07246376811594203,'V2','V4','V2',True,0.052269601100412656
False,0.38596491228070173,True,'V2',0.34782608695652173,'V1','V5','V1','V4','V1','V3',0.04137820951338532,'V3',0.3457003615783682,'V4',False,'V2','V1',0.34782608695652173,'V1','V3','V3',False,0.41672627235213205
False,0.38596491228070173,True,'V5',0.30434782608695654,'V1','V1','V4','V4','V3','V4',0.0512199571304784,'V1',0.5029083477440655,'V2',False,'V2','V1',0.30434782608695654,'V4','V4','V2',True,0.1990646492434663
False,0.12280701754385964,True,'V1',0.30434782608695654,'V1','V5','V2','V4','V3','V4',0.11875769599124367,'V1',0.25782109731174346,'V4',False,'V1','V1',0.30434782608695654,'V2','V2','V2',True,0.285171939477304
True,0.4736842105263158,False,'V5',0.14492753623188406,'V7','V1','V2','V1','V3','V4',0.49454553746522545,'V1',0.3688099355447257,'V4',False,'V1','V2',0.14492753623188406,'V2','V1','V1',True,0.4802200825309491
False,0.4035087719298246,True,'V5',0.26086956521739135,'V3','V5','V2','V4','V3','V3',0.1943539927942719,'V1',0.14714667505109263,'V3',False,'V1','V2',0.26086956521739135,'V2','V4','V3',True,0.16016506189821184
False,0.9824561403508772,False,'V3',0.043478260869565216,'V7','V1','V1','V3','V3','V1',0.35566196926164084,'V1',0.34161295393806007,'V1',True,'V3','V2',0.043478260869565216,'V4','V1','V3',False,0.05771664374140303
True,0.15789473684210525,True,'V3',0.15942028985507248,'V7','V2','V4','V2','V3','V3',0.15070917134126874,'V1',0.4362521616098098,'V4',False,'V2','V1',0.15942028985507248,'V2','V2','V2',True,0.1310041265474553
False,0.2807017543859649,True,'V4',0.6376811594202899,'V1','V5','V3','V4','V3','V3',0.15749076481050758,'V1',0.4848294293350102,'V1',False,'V2','V3',0.6376811594202899,'V4','V2','V3',True,0.4736176066024759
False,0.5964912280701754,True,'V5',0.13043478260869565,'V3','V1','V1','V4','V3','V3',0.07118164819628768,'V1',0.6138971859770477,'V4',True,'V3','V2',0.13043478260869565,'V4','V4','V3',True,0.02574965612104539
False,0.15789473684210525,True,'V3',0.30434782608695654,'V1','V4','V4','V4','V3','V3',0.1208510056095225,'V1',0.6148404338940419,'V4',False,'V1','V1',0.30434782608695654,'V2','V2','V2',True,0.12951856946354884
False,0.3508771929824561,True,'V5',0.028985507246376815,'V3','V5','V2','V2','V3','V3',0.24425594016509325,'V1',0.04150290834774406,'V4',True,'V1','V2',0.028985507246376815,'V2','V4','V3',True,0.006492434662998623
False,0.543859649122807,True,'V5',0.17391304347826086,'V3','V5','V1','V2','V3','V3',0.11114607561453915,'V3',0.3351674265052665,'V4',False,'V2','V2',0.17391304347826086,'V4','V4','V3',True,0.0708665749656121
True,0.49122807017543857,True,'V5',0.6376811594202899,'V1','V1','V3','V1','V3','V3',0.049167692798832485,'V1',0.5756956453387831,'V4',False,'V2','V3',0.6376811594202899,'V4','V4','V3',True,0.33458046767537825
True,0.4035087719298246,True,'V5',0.46376811594202905,'V7','V2','V4','V2','V3','V4',0.24950061567929946,'V1',0.5684640779751611,'V4',False,'V4','V2',0.46376811594202905,'V3','V2','V3',True,0.4311416781292985
False,0.15789473684210525,True,'V5',0.08695652173913043,'V3','V1','V4','V2','V3','V2',0.09560359374287408,'V1',0.6940732589215532,'V4',True,'V2','V2',0.08695652173913043,'V2','V4','V3',True,0.045832187070151305
False,0.7719298245614034,True,'V3',0.30434782608695654,'V1','V1','V3','V1','V1','V3',0.34619875039905135,'V3',0.21899072472881626,'V4',False,'V1','V2',0.30434782608695654,'V2','V3','V3',False,0.1471801925722146
False,0.7368421052631579,True,'V4',0.13043478260869565,'V3','V4','V1','V4','V3','V2',0.13668536507502166,'V1',0.34161295393806007,'V4',True,'V1','V2',0.13043478260869565,'V2','V2','V1',True,0.15455295735900965
False,0.12280701754385964,True,'V3',0.08695652173913043,'V2','V1','V1','V1','V3','V3',0.11831987960049255,'V1',0.22496462820311275,'V2',True,'V1','V2',0.08695652173913043,'V2','V3','V3',True,0.10376891334250343
False,0.5614035087719298,True,'V5',0.13043478260869565,'V7','V5','V4','V4','V3','V3',0.1322935194052994,'V1',0.42666247445370226,'V3',False,'V1','V2',0.13043478260869565,'V2','V4','V3',True,0.11779917469050893
True,0.3508771929824561,True,'V3',0.17391304347826086,'V3','V5','V3','V3','V3','V3',0.09898298900898436,'V1',0.5813551328407482,'V4',False,'V2','V3',0.17391304347826086,'V4','V3','V3',True,0.05617606602475928
True,0.5087719298245613,True,'V2',0.30434782608695654,'V3','V1','V1','V1','V2','V3',0.12156701783189675,'V1',0.4293350102185191,'V4',True,'V1','V2',0.30434782608695654,'V3','V4','V4',True,0.042585969738651995
True,0.07017543859649122,True,'V1',0.043478260869565216,'V7','V5','V2','V2','V3','V1',0.022574907648105075,'V1',0.255462977519258,'V2',False,'V1','V2',0.043478260869565216,'V2','V1','V3',True,0.7870701513067401
False,0.12280701754385964,True,'V3',0.21739130434782608,'V3','V1','V4','V4','V3','V3',0.17825967984676425,'V1',0.40009432479169943,'V1',True,'V2','V2',0.21739130434782608,'V4','V2','V2',True,0.10943603851444292
True,0.38596491228070173,True,'V5',0.13043478260869565,'V7','V1','V4','V2','V1','V2',0.15836639759200985,'V1',0.5829272127024052,'V4',True,'V1','V2',0.13043478260869565,'V2','V4','V3',False,0.035103163686382395
False,0.05263157894736842,True,'V1',0.15942028985507248,'V7','V1','V3','V1','V3','V3',0.07750262233775711,'V1',0.4985065241314259,'V4',True,'V1','V3',0.15942028985507248,'V2','V1','V3',True,0.20484181568088033
False,0.017543859649122806,True,'V5',0.08695652173913043,'V2','V1','V4','V4','V3','V3',0.026168650522187253,'V1',0.6231724571608239,'V4',True,'V1','V2',0.08695652173913043,'V2','V1','V3',True,0.05848693259972489
True,0.24561403508771928,True,'V5',0.11594202898550726,'V3','V5','V2','V4','V1','V2',0.09994071236375245,'V1',0.4173872032699261,'V3',True,'V1','V2',0.11594202898550726,'V4','V4','V2',False,0.030151306740027507
False,0.19298245614035092,True,'V2',0.043478260869565216,'V3','V1','V4','V2','V3','V4',0.15243307337985132,'V1',0.36519415186291465,'V3',False,'V1','V1',0.043478260869565216,'V2','V4','V4',True,0.09980742778541954
False,0.21052631578947367,True,'V3',0.11594202898550726,'V8','V1','V1','V2','V3','V2',0.08573904318876271,'V1',0.4079547240999843,'V2',False,'V1','V2',0.11594202898550726,'V5','V2','V3',True,0.06382393397524072
False,0.42105263157894735,True,'V5',0.028985507246376815,'V3','V2','V3','V4','V1','V3',0.562466365667898,'V1',0.46706492689828644,'V4',False,'V1','V3',0.028985507246376815,'V2','V2','V3',False,0.06035763411279229
False,0.05263157894736842,True,'V4',0.8115942028985508,'V3','V1','V4','V4','V3','V3',0.1397363980480686,'V1',0.6932872189907249,'V4',False,'V2','V2',0.8115942028985508,'V3','V2','V3',True,0.8474828060522696
True,0.29824561403508765,True,'V5',0.2028985507246377,'V7','V1','V4','V2','V1','V3',0.10217996077894832,'V1',0.6462820311271813,'V4',False,'V1','V2',0.2028985507246377,'V4','V4','V3',False,0.03493810178817056
False,0.21052631578947367,True,'V4',0.46376811594202905,'V1','V5','V4','V4','V2','V4',0.033625210927167415,'V1',0.4582612796730074,'V2',False,'V1','V2',0.46376811594202905,'V3','V3','V3',False,0.47856946354883084
False,0.5614035087719298,True,'V4',0.28985507246376807,'V9','V1','V4','V4','V1','V3',0.3767546860035572,'V1',0.16443955352931933,'V4',False,'V1','V2',0.28985507246376807,'V1','V4','V3',True,0.07207702888583217
False,0.17543859649122806,True,'V3',0.2463768115942029,'V1','V1','V1','V4','V2','V2',0.18689743238929174,'V1',0.274170727872976,'V2',True,'V2','V2',0.2463768115942029,'V3','V3','V3',True,0.15097661623108666
False,0.33333333333333337,True,'V4',0.0,'V7','V1','V1','V4','V3','V3',0.17570119031331236,'V1',0.5717654456846408,'V1',True,'V1','V2',0.0,'V4','V1','V2',False,0.17226960110041267
False,0.08771929824561403,True,'V3',0.4782608695652174,'V3','V1','V4','V3','V3','V3',0.08354540064760341,'V1',0.5551013991510769,'V1',True,'V1','V2',0.4782608695652174,'V2','V4','V3',True,0.3080055020632737
False,0.08771929824561403,True,'V2',0.2463768115942029,'V2','V1','V2','V4','V3','V3',0.18673781183016372,'V1',0.528533249489074,'V4',False,'V1','V2',0.2463768115942029,'V4','V4','V2',True,0.11218707015130674
False,0.33333333333333337,True,'V5',0.3913043478260869,'V1','V1','V3','V1','V3','V4',0.11810097140511698,'V1',0.2394277629303569,'V4',False,'V3','V3',0.3913043478260869,'V4','V3','V3',False,0.5707840440165062
False,0.49122807017543857,True,'V3',0.15942028985507248,'V3','V3','V2','V4','V3','V2',0.1779951657773521,'V1',0.6280459047319604,'V2',True,'V2','V2',0.15942028985507248,'V4','V2','V4',True,0.05870701513067401
False,0.17543859649122806,True,'V2',0.043478260869565216,'V3','V1','V2','V3','V1','V3',0.1620057463401286,'V1',0.19713881465178434,'V1',True,'V1','V2',0.043478260869565216,'V3','V2','V2',True,0.023878954607977988
False,0.3508771929824561,True,'V5',0.15942028985507248,'V5','V1','V4','V2','V3','V2',0.18842066858211337,'V1',0.28171671120892944,'V4',True,'V2','V2',0.15942028985507248,'V2','V4','V3',True,0.05826685006877579
False,0.2807017543859649,True,'V1',0.2028985507246377,'V3','V1','V1','V4','V3','V3',0.13530806767911707,'V1',0.3340669706021066,'V3',True,'V2','V2',0.2028985507246377,'V3','V2','V4',True,0.1139477303988996
True,0.07017543859649122,True,'V2',0.28985507246376807,'V2','V1','V1','V1','V3','V2',0.1267113604232225,'V1',0.6656186134255622,'V4',False,'V1','V1',0.28985507246376807,'V2','V4','V2',True,0.16418156808803303
True,0.42105263157894735,True,'V5',0.46376811594202905,'V2','V1','V4','V1','V3','V3',0.12194098599899666,'V1',0.6780380443326521,'V2',True,'V1','V2',0.46376811594202905,'V2','V4','V3',False,0.17584594222833563
True,0.5087719298245613,True,'V5',0.10144927536231885,'V7','V2','V3','V3','V3','V2',0.3562274820996944,'V1',0.5486558717182832,'V4',True,'V1','V3',0.10144927536231885,'V2','V1','V2',False,0.05447042640990372
False,0.22807017543859642,True,'V4',0.46376811594202905,'V9','V2','V4','V4','V3','V3',0.06496100697769873,'V1',0.20625687784939478,'V2',False,'V2','V2',0.46376811594202905,'V2','V2','V3',True,0.30217331499312244
True,0.45614035087719296,True,'V2',0.28985507246376807,'V3','V5','V4','V4','V3','V3',0.09574497195238747,'V1',0.48357176544568464,'V1',False,'V2','V2',0.28985507246376807,'V2','V1','V2',True,0.313232462173315
True,0.5964912280701754,True,'V3',0.28985507246376807,'V7','V1','V3','V1','V3','V3',0.03555889998631823,'V1',0.21348844521301685,'V4',True,'V2','V3',0.28985507246376807,'V3','V3','V3',False,0.25419532324621735
True,0.24561403508771928,True,'V5',0.07246376811594203,'V6','V4','V3','V2','V3','V3',0.07384503124002371,'V1',0.6445527432793587,'V3',True,'V2','V3',0.07246376811594203,'V4','V4','V3',False,0.04874828060522696
False,0.03508771929824561,True,'V4',0.8260869565217391,'V3','V2','V1','V4','V3','V3',0.2845031240023715,'V1',0.1372425719226537,'V4',False,'V1','V2',0.8260869565217391,'V2','V2','V2',True,0.5443741403026134
False,0.15789473684210525,True,'V5',0.11594202898550726,'V9','V4','V1','V4','V3','V3',0.1618233228439823,'V1',0.18723471152334542,'V2',False,'V1','V2',0.11594202898550726,'V2','V1','V1',True,0.1040990371389271
False,0.19298245614035092,True,'V4',0.28985507246376807,'V2','V1','V2','V4','V3','V2',0.12579468235508734,'V1',0.5401666404653356,'V2',True,'V2','V2',0.28985507246376807,'V4','V2','V3',True,0.09788170563961485
False,0.3508771929824561,True,'V3',0.11594202898550726,'V2','V1','V2','V1','V3','V2',0.16800747936334198,'V3',0.550856783524603,'V3',True,'V1','V2',0.11594202898550726,'V2','V2','V3',False,0.025199449793672626
False,0.8421052631578948,True,'V1',0.2028985507246377,'V5','V1','V4','V2','V3','V3',0.04778127422812058,'V1',0.47681182204055966,'V4',False,'V1','V2',0.2028985507246377,'V2','V2','V2',True,0.19933975240715268
False,0.36842105263157887,True,'V5',0.17391304347826086,'V6','V1','V4','V3','V3','V4',0.18546084735713958,'V1',0.6208143373683384,'V4',False,'V1','V1',0.17391304347826086,'V2','V4','V3',True,0.09105914718019256
False,0.29824561403508765,True,'V3',0.4782608695652174,'V7','V5','V1','V4','V3','V3',0.3440780772563506,'V1',0.41644395535293194,'V4',True,'V1','V2',0.4782608695652174,'V2','V4','V3',True,0.15570839064649244
False,0.4736842105263158,True,'V2',0.21739130434782608,'V2','V1','V2','V3','V2','V2',0.3040589227892552,'V1',0.5271183776135828,'V1',True,'V1','V2',0.21739130434782608,'V2','V1','V2',True,0.15400275103163688
False,0.19298245614035092,True,'V3',0.13043478260869565,'V7','V1','V2','V1','V3','V3',0.14929994983353856,'V1',0.6247445370224809,'V2',True,'V2','V2',0.13043478260869565,'V4','V4','V3',True,0.1029436038514443
False,0.7368421052631579,True,'V1',0.2318840579710145,'V1','V5','V1','V2','V3','V4',0.5913303233456468,'V1',0.3013677094796416,'V4',False,'V1','V2',0.2318840579710145,'V2','V1','V1',True,0.3421733149931224
False,0.24561403508771928,True,'V4',0.26086956521739135,'V2','V4','V4','V2','V3','V3',0.19519770146394855,'V1',0.34192736991039147,'V2',False,'V2','V2',0.26086956521739135,'V4','V3','V3',True,0.13727647867950482
False,0.17543859649122806,True,'V3',0.11594202898550726,'V9','V1','V1','V4','V3','V4',0.2518173940803575,'V3',0.5096682911491903,'V2',False,'V2','V2',0.11594202898550726,'V4','V4','V2',True,0.06393397524071526
False,0.14035087719298245,True,'V5',0.17391304347826086,'V2','V1','V2','V1','V3','V2',0.357951384138277,'V1',0.5585599748467223,'V4',True,'V2','V2',0.17391304347826086,'V3','V1','V2',True,0.1866850068775791
False,0.08771929824561403,True,'V3',0.30434782608695654,'V2','V1','V1','V1','V3','V2',0.20390842340493454,'V1',0.5890583241628675,'V2',True,'V1','V1',0.30434782608695654,'V2','V2','V1',True,0.15251719394773042
False,0.10526315789473684,True,'V3',0.5217391304347826,'V1','V3','V4','V4','V3','V3',0.19053222055000682,'V1',0.7146675051092597,'V4',True,'V1','V2',0.5217391304347826,'V2','V4','V3',True,0.12759284731774417
False,0.17543859649122806,True,'V3',0.21739130434782608,'V3','V5','V2','V4','V3','V3',0.2322387923564555,'V1',0.35308913692815597,'V3',False,'V2','V2',0.21739130434782608,'V4','V4','V3',True,0.05056396148555708
False,0.21052631578947367,True,'V5',0.3913043478260869,'V3','V3','V4','V4','V1','V4',0.19221507730195647,'V1',0.30309699732746426,'V2',True,'V1','V2',0.3913043478260869,'V2','V4','V3',True,0.1146079779917469
False,0.07017543859649122,True,'V4',0.2463768115942029,'V5','V3','V1','V4','V3','V2',0.38882200027363517,'V1',0.411727715767961,'V4',True,'V1','V1',0.028985507246376815,'V2','V2','V4',True,0.022558459422283357
False,0.10526315789473684,True,'V4',0.30434782608695654,'V9','V1','V1','V4','V3','V3',0.14690108085921466,'V1',0.3571765445684641,'V1',False,'V1','V2',0.30434782608695654,'V2','V4','V3',True,0.055460797799174684
