@relation test
@attribute Class {True, False}
@attribute C1 real
@attribute C2 {True, False}
@attribute C3 integer
@attribute C4 real
@attribute C5 integer
@attribute C6 integer
@attribute C8 integer
@attribute C12 integer
@attribute C13 integer
@attribute C14 integer
@attribute C16 real
@attribute C18 integer
@attribute C19 real
@attribute C20 integer
@attribute C22 {True, False}
@attribute C23 integer
@attribute C24 integer
@attribute C25 real
@attribute C26 integer
@attribute C27 integer
@attribute C28 integer
@attribute C29 {True, False}
@attribute C31 real
@data
False,0.14035087719298245,True,2,0.07246376811594203,9,1,1,2,3,3,0.18627263191499063,1,0.7810092752711839,2,False,1,2,0.07246376811594203,2,3,4,True,0.03620357634112792
False,0.07017543859649122,True,3,0.2028985507246377,6,5,4,1,3,3,0.15116066949423085,1,0.154221034428549,2,False,2,1,0.2028985507246377,3,1,2,True,0.4523246217331499
True,0.4736842105263158,True,3,0.3623188405797102,7,1,4,1,3,2,0.15141606238883568,1,0.5610753026253734,2,True,1,2,0.3623188405797102,2,3,3,True,0.20671251719394773
False,0.543859649122807,True,4,0.6376811594202899,6,1,3,1,3,4,0.16440917590185616,1,0.5588743908190537,1,False,1,3,0.6376811594202899,2,4,3,True,0.39757909215955983
True,0.0,True,2,0.07246376811594203,2,1,4,4,3,3,0.018497742509235186,2,0.506209715453545,2,True,2,1,0.07246376811594203,2,2,2,True,0.09518569463548832
False,0.8245614035087719,True,1,0.2028985507246377,3,1,4,4,3,1,0.33818579833082496,1,0.6197138814651786,4,True,2,2,0.2028985507246377,4,4,2,True,0.04665749656121045
True,0.10526315789473684,True,5,0.6521739130434783,1,1,3,1,3,3,0.04972864504948237,1,0.5379657286590158,4,True,2,3,0.6521739130434783,5,3,3,False,0.23966987620357633
True,0.7368421052631579,True,5,0.4782608695652174,9,1,3,2,3,4,0.07197975099192776,1,0.5428391762301525,4,False,1,3,0.4782608695652174,5,4,3,True,0.09370013755158185
False,0.24561403508771928,True,4,0.28985507246376807,3,1,4,4,3,3,0.4451954211702467,3,0.38201540638264425,2,False,2,2,0.28985507246376807,4,4,4,True,0.08814305364511693
False,0.29824561403508765,True,3,0.08695652173913043,7,1,1,1,3,3,0.2540657636703607,1,0.2880050306555573,2,True,2,1,0.08695652173913043,4,2,3,False,0.14030261348005502
False,0.6842105263157895,True,5,0.28985507246376807,10,1,1,1,3,2,0.4361837004606193,3,0.33673950636692346,4,False,1,2,0.28985507246376807,2,4,2,True,0.08286107290233838
False,0.07017543859649122,True,4,0.2028985507246377,3,5,4,1,3,2,0.08183518037123182,1,0.36629460776607453,4,True,2,1,0.2028985507246377,2,2,4,True,0.09281980742778542
False,0.7894736842105262,True,5,0.08695652173913043,6,5,1,4,3,2,0.15958407442878642,1,0.34239899386888856,4,True,1,2,0.08695652173913043,2,1,3,True,0.19713892709766162
True,0.6666666666666666,True,5,0.11594202898550726,3,1,1,1,2,2,0.22900533588726227,1,0.5442540481056437,4,True,1,2,0.11594202898550726,2,4,3,True,0.025309491059147177
False,0.4385964912280701,True,4,0.30434782608695654,1,5,4,4,3,3,0.370657180644867,1,0.47146675051092596,4,False,2,2,0.30434782608695654,4,4,3,False,0.10718019257221459
False,0.3508771929824561,True,4,0.3913043478260869,3,1,4,4,3,3,0.2959091530989191,2,0.5132840748310015,2,True,1,2,0.3913043478260869,4,3,3,True,0.313837689133425
False,0.14035087719298245,True,3,0.33333333333333337,1,4,4,4,3,3,0.11031148811966981,1,0.6137399779908821,2,True,2,2,0.33333333333333337,3,2,3,True,0.4601925722145805
False,0.29824561403508765,False,3,0.043478260869565216,7,2,3,4,1,3,0.05973457381310713,1,0.4059110202798302,1,True,1,1,0.043478260869565216,5,4,3,True,0.05248968363136176
False,0.05263157894736842,True,3,0.30434782608695654,2,3,1,1,2,3,0.2996488347699183,1,0.3971073730545512,4,False,1,2,0.30434782608695654,1,4,3,True,0.12286107290233839
False,0.4035087719298246,True,5,0.4782608695652174,1,1,3,1,3,3,0.22327723810826833,1,0.8399622700833203,4,True,1,3,0.4782608695652174,2,2,3,False,0.2884731774415406
True,0.5614035087719298,True,5,0.21739130434782608,1,5,2,1,3,3,0.0784922698043508,1,0.28218833516742653,4,False,1,3,0.21739130434782608,2,1,3,False,0.3995048143053645
True,0.05263157894736842,True,3,0.2028985507246377,2,1,4,1,3,3,0.20069320928535594,1,0.34742964942619087,2,True,1,2,0.2028985507246377,2,2,3,True,0.12170563961485559
False,0.5964912280701754,True,5,0.10144927536231885,3,1,1,1,3,2,0.094299265745428,1,0.4452130168212545,4,True,1,2,0.10144927536231885,2,3,3,True,0.11361760660247594
False,0.05263157894736842,True,3,0.13043478260869565,3,1,4,2,3,3,0.07139143521685593,1,0.40339569250117907,1,False,1,2,0.13043478260869565,2,1,2,True,0.07246217331499313
True,0.7017543859649124,True,2,0.7391304347826088,9,1,3,2,3,3,0.011784557851051215,1,0.3445999056752083,4,False,1,1,0.7391304347826088,5,3,3,True,0.8635488308115543
False,0.7719298245614034,True,5,0.15942028985507248,2,5,2,4,3,3,0.20016418114653167,1,0.1770161924225751,4,True,1,2,0.15942028985507248,4,4,3,True,0.06987620357634114
False,0.631578947368421,True,5,0.13043478260869565,2,5,1,3,3,4,0.10516714552834405,1,0.5609180946392076,4,False,1,2,0.13043478260869565,2,3,2,True,0.06459422283356259
False,0.12280701754385964,True,4,0.28985507246376807,3,1,4,3,1,3,0.09666165002052264,1,0.7836818110360007,2,True,1,2,0.28985507246376807,2,4,3,True,0.2697111416781293
True,0.05263157894736842,True,2,0.13043478260869565,3,1,4,2,2,3,0.32610936288593967,1,0.38688885395378086,1,True,1,2,0.13043478260869565,2,2,3,True,0.059477303988995874
True,0.10526315789473684,True,3,0.11594202898550726,3,1,1,1,3,2,0.07304692844438364,1,0.6429806634177018,4,True,1,2,0.11594202898550726,1,4,2,True,0.02074277854195323
False,0.7017543859649124,True,4,0.07246376811594203,3,1,1,1,3,3,0.12329091987047933,1,0.25829272127024056,4,True,1,2,0.07246376811594203,2,3,3,True,0.061292984869326
False,0.3157894736842105,True,3,0.30434782608695654,9,4,1,3,3,3,0.44390933552241524,1,0.5686212859613269,4,False,2,2,0.30434782608695654,4,2,1,True,0.056451169188445664
False,0.10526315789473684,True,3,0.043478260869565216,7,3,4,4,3,3,0.10914853833173713,1,0.49457632447728345,2,True,1,2,0.043478260869565216,4,1,4,True,0.10068775790921594
False,0.22807017543859642,True,3,0.28985507246376807,9,5,1,4,3,3,0.05174898526930268,1,0.5018078918409055,4,False,2,2,0.28985507246376807,3,4,3,False,0.15015130674002752
False,0.14035087719298245,True,2,0.21739130434782608,2,1,2,2,3,3,0.1984402791079491,1,0.39977990881936804,1,True,2,2,0.21739130434782608,4,4,2,True,0.057551581843191195
False,0.07017543859649122,True,2,0.14492753623188406,3,1,1,2,3,3,0.0856979979021298,3,0.4472567206414086,4,True,2,2,0.14492753623188406,4,4,3,True,0.03482806052269601
False,0.7368421052631579,True,4,0.11594202898550726,6,5,4,4,3,3,0.4347425548410635,1,0.596604307498821,2,True,1,2,0.11594202898550726,4,4,2,True,0.09694635488308115
True,0.19298245614035092,True,5,0.28985507246376807,7,5,4,1,1,3,0.03362065033976376,1,0.3562332966514699,2,True,1,2,0.28985507246376807,2,4,2,True,0.03658872077028886
True,0.29824561403508765,True,2,0.28985507246376807,3,1,1,1,3,3,0.0536826743284535,1,0.284546454959912,4,False,1,2,0.28985507246376807,2,4,2,True,0.12049518569463549
False,0.2807017543859649,True,4,0.2463768115942029,2,5,4,2,3,3,0.08235052674784513,1,0.4310642980663418,3,False,1,2,0.2463768115942029,2,2,3,True,0.20506189821182944
False,0.8245614035087719,True,5,0.26086956521739135,7,1,1,1,3,3,0.4316869612806129,1,0.4283917623015249,4,True,2,2,0.26086956521739135,4,4,3,True,0.017716643741403026
False,0.543859649122807,True,5,0.30434782608695654,1,5,3,1,1,3,0.25042185433483827,1,0.21851910077031916,4,False,1,3,0.30434782608695654,2,4,3,False,0.14938101788170566
False,0.49122807017543857,True,3,0.11594202898550726,2,1,4,3,3,2,0.4175445797418707,1,0.245087250432322,2,True,1,2,0.11594202898550726,2,1,2,True,0.11015130674002752
False,0.6140350877192983,True,5,0.30434782608695654,6,1,3,4,3,3,0.1450266794363114,1,0.2730702719698161,4,True,2,3,0.30434782608695654,4,4,3,False,0.07411279229711143
False,0.42105263157894735,True,3,0.30434782608695654,7,5,4,2,3,3,0.04753044192091941,1,0.47634019808206257,4,False,2,1,0.30434782608695654,3,4,2,True,0.09441540577716645
False,0.9122807017543858,True,1,0.10144927536231885,7,1,3,2,1,4,0.09164044328909564,1,0.6036786668762772,4,False,1,3,0.10144927536231885,2,2,3,True,0.38839064649243465
False,0.4385964912280701,True,5,0.21739130434782608,7,5,4,2,3,3,0.0417886623797145,1,0.3013677094796416,4,True,1,2,0.21739130434782608,3,4,3,False,0.14580467675378267
False,0.19298245614035092,True,3,0.11594202898550726,1,5,4,2,3,3,0.1849318192183153,1,0.29287847822669394,2,True,1,2,0.11594202898550726,2,4,3,True,0.09788170563961485
False,0.42105263157894735,True,3,0.17391304347826086,3,1,4,4,3,2,0.025543850047886167,1,0.5642194623486874,2,True,1,2,0.17391304347826086,4,4,2,True,0.06657496561210455
False,0.49122807017543857,True,4,0.11594202898550726,7,1,1,2,3,2,0.02816618780498928,1,0.4865587171828329,3,True,2,2,0.11594202898550726,4,2,3,False,0.03900962861072902
False,0.21052631578947367,True,3,0.13043478260869565,2,1,2,1,3,3,0.20914853833173713,2,0.35466121678981294,3,True,1,2,0.13043478260869565,2,2,2,True,0.07543328748280606
True,0.22807017543859642,True,3,0.21739130434782608,7,1,2,4,1,3,0.19443608336753773,1,0.5859141644395536,2,True,2,2,0.21739130434782608,4,3,3,True,0.0704264099037139
True,0.5087719298245613,True,3,0.21739130434782608,4,1,1,1,3,2,0.057695991243672175,1,0.6049363307656028,3,False,1,2,0.21739130434782608,2,4,4,True,0.053204951856946354
True,0.42105263157894735,True,5,0.13043478260869565,7,1,2,1,3,3,0.06443653942627811,2,0.6146832259078763,4,False,2,1,0.13043478260869565,4,3,3,True,0.25276478679504816
False,0.07017543859649122,True,3,0.08695652173913043,3,1,1,2,2,2,0.09100652163998722,1,0.3843735261751297,4,True,1,2,0.08695652173913043,1,4,3,True,0.04396148555708391
False,0.3508771929824561,True,5,0.13043478260869565,7,1,1,4,3,2,0.07942262963469694,1,0.23423989938688888,1,True,2,2,0.13043478260869565,4,4,3,False,0.06855570839064648
False,0.10526315789473684,True,3,0.08695652173913043,3,1,1,1,3,2,0.04720664021525972,1,0.3562332966514699,4,True,2,2,0.08695652173913043,4,4,3,True,0.048858321870701514
False,0.12280701754385964,True,3,0.3913043478260869,3,1,4,4,3,4,0.059296757422355996,1,0.38311586228580413,4,False,1,1,0.3913043478260869,4,4,2,True,0.23548830811554333
True,0.26315789473684215,True,1,0.15942028985507248,7,2,2,2,3,4,0.11856159073288638,1,0.7813236912435153,2,False,1,2,0.15942028985507248,1,1,3,False,0.36319119669876204
False,0.38596491228070173,True,5,0.07246376811594203,6,5,2,4,3,2,0.09904683723263556,1,0.5720798616569722,4,True,2,1,0.07246376811594203,4,4,2,True,0.05469050894085282
False,0.22807017543859642,True,5,0.2463768115942029,1,2,4,2,1,3,0.03958133807634423,1,0.5898443640936959,4,False,2,2,0.2463768115942029,5,3,4,True,0.32456671251719393
False,0.26315789473684215,True,3,0.08695652173913043,3,5,1,4,3,3,0.05193596935285264,1,0.38138657443798146,2,True,2,2,0.08695652173913043,4,1,3,False,0.15543328748280605
False,0.8245614035087719,True,1,0.11594202898550726,7,3,3,3,1,1,0.3525197245405208,1,0.5881150762458733,4,True,3,3,0.11594202898550726,4,2,3,True,0.06773039889958735
False,0.8771929824561403,True,1,0.17391304347826086,7,1,4,2,3,1,0.11056232042687097,1,0.21883351674265056,3,False,3,3,0.17391304347826086,4,2,3,True,0.05089408528198074
False,0.38596491228070173,False,3,0.08695652173913043,7,3,3,4,3,2,0.06555844392757787,1,0.4972488602421003,2,True,1,1,0.08695652173913043,2,3,3,False,0.0741678129298487
False,0.5789473684210525,True,3,0.11594202898550726,3,1,4,4,3,3,0.26355634605737216,1,0.6421946234868732,4,False,1,2,0.11594202898550726,2,2,3,True,0.1555433287482806
False,0.26315789473684215,True,2,0.5652173913043479,9,1,2,3,3,3,0.09966251653212933,1,0.406539852224493,1,True,2,2,0.5652173913043479,5,2,1,True,0.33226960110041265
True,0.8245614035087719,True,3,0.2028985507246377,3,1,3,1,3,3,0.15706663018196743,1,0.3457003615783682,4,True,2,3,0.2028985507246377,2,4,3,True,0.129353507565337
False,0.15789473684210525,True,2,0.13043478260869565,9,1,2,1,1,2,0.2742919688055821,1,0.34900172928784784,1,True,2,2,0.13043478260869565,4,3,3,True,0.08511691884456671
False,0.36842105263157887,True,4,0.043478260869565216,7,4,1,1,3,2,0.19602772837141422,1,0.17072787297594721,4,False,2,2,0.043478260869565216,4,3,2,True,0.022888583218707015
False,0.24561403508771928,True,5,0.2028985507246377,3,3,2,4,1,4,0.059118894513613345,1,0.07011476182990095,3,False,2,2,0.2028985507246377,4,4,3,True,0.020852819807427786
True,0.08771929824561403,True,3,1.0,3,2,4,2,3,3,0.08844803210653532,1,0.15940889797201702,2,True,1,2,1.0,2,2,4,True,0.29414030261348006
True,0.38596491228070173,True,2,0.2463768115942029,9,3,1,4,1,2,0.1526702239248415,1,0.44301210501493477,2,True,1,2,0.2463768115942029,3,4,3,False,0.1281980742778542
True,0.6491228070175438,True,5,0.11594202898550726,5,4,3,4,3,3,0.4625530168285675,1,0.5774249331866059,4,True,2,3,0.11594202898550726,3,4,3,False,0.07185694635488307
True,0.7543859649122807,True,3,0.17391304347826086,5,4,2,2,2,3,0.18170292333652574,1,0.4799559817638736,3,True,2,2,0.17391304347826086,3,3,4,True,0.06949105914718018
True,0.17543859649122806,True,2,0.28985507246376807,3,1,4,1,3,2,0.3186573630683632,1,0.7148247130954253,2,False,1,1,0.28985507246376807,3,4,2,True,0.07757909215955983
False,0.49122807017543857,True,3,0.30434782608695654,1,5,2,4,3,4,0.07303780726957632,1,0.3501021851910077,4,False,2,2,0.30434782608695654,4,2,3,False,0.36275103163686384
False,0.12280701754385964,True,4,0.30434782608695654,9,2,1,1,3,3,0.31539654307474796,1,0.5335639050463763,1,False,2,2,0.30434782608695654,4,4,3,True,0.06228335625859697
False,0.10526315789473684,False,2,0.28985507246376807,2,1,2,1,3,2,0.2083869202353263,2,0.5632762144316932,1,True,1,2,0.28985507246376807,2,4,3,True,0.08242090784044018
False,0.29824561403508765,True,3,0.28985507246376807,2,2,2,4,3,3,0.1575454918593515,1,0.17560132054708383,3,True,2,2,0.28985507246376807,3,2,3,True,0.21463548830811555
False,0.543859649122807,True,4,0.21739130434782608,3,5,4,3,1,2,0.5062753682674328,1,0.6932872189907249,4,True,1,2,0.21739130434782608,1,4,3,True,0.06580467675378265
False,0.24561403508771928,True,3,0.21739130434782608,2,1,4,2,1,3,0.07765768230948146,1,0.1435308913692816,4,False,2,2,0.21739130434782608,5,1,2,True,0.16478679504814306
False,0.24561403508771928,False,5,0.08695652173913043,7,1,1,4,3,2,0.13549505176266702,1,0.21490331708850813,4,True,2,2,0.08695652173913043,4,3,3,False,0.05397524071526822
False,0.08771929824561403,True,2,0.08695652173913043,2,1,2,3,3,3,0.07474346695854427,1,0.744065398522245,2,True,1,2,0.08695652173913043,2,4,2,True,0.056451169188445664
False,0.22807017543859642,True,5,0.30434782608695654,2,3,3,4,3,3,0.2935011629497879,1,0.2740135198868103,3,False,1,1,0.30434782608695654,2,4,3,True,0.15471801925722145
False,0.26315789473684215,True,3,0.028985507246376815,9,2,1,4,3,2,0.31210835955671085,1,0.598176387360478,2,True,2,2,0.028985507246376815,3,1,3,True,0.08220082530949105
True,0.19298245614035092,True,3,0.2028985507246377,6,2,1,4,3,3,0.06038217722442651,1,0.44867159251689986,2,True,2,2,0.2028985507246377,4,4,2,True,0.08880330123796423
True,0.29824561403508765,True,3,0.28985507246376807,7,5,2,1,3,3,0.09437223514388653,1,0.5096682911491903,2,True,1,2,0.28985507246376807,2,4,2,True,0.06228335625859697
False,0.19298245614035092,True,5,0.3623188405797102,3,1,4,4,3,3,0.17403657591097732,1,0.36519415186291465,2,True,2,2,0.3623188405797102,4,4,3,True,0.13716643741403026
False,0.6666666666666666,True,5,0.3913043478260869,2,4,2,1,3,3,0.17629406667578784,1,0.372268511240371,4,False,2,1,0.3913043478260869,2,4,2,True,0.18552957359009628
False,0.24561403508771928,True,4,0.15942028985507248,2,5,1,4,1,2,0.03643453276782049,1,0.39396321333123724,4,True,1,1,0.15942028985507248,2,1,2,True,0.10651994497936726
False,0.17543859649122806,True,3,0.26086956521739135,7,2,4,3,1,4,0.027559629680302816,1,0.5403238484515014,1,False,1,2,0.26086956521739135,2,1,2,True,0.14707015130674003
False,0.26315789473684215,True,5,0.2028985507246377,3,1,4,4,3,3,0.08790988279290372,1,0.451186920295551,4,False,2,2,0.2028985507246377,4,3,3,True,0.3202751031636864
False,0.6140350877192983,True,5,0.13043478260869565,7,4,1,2,3,3,0.10129520682263876,1,0.36598019179374314,4,False,1,2,0.13043478260869565,2,4,3,True,0.058762035763411276
True,0.08771929824561403,True,4,0.46376811594202905,7,1,4,1,3,3,0.263784375427555,1,0.2781009275271184,1,False,1,2,0.46376811594202905,2,2,3,True,0.49634112792297114
True,0.24561403508771928,False,3,0.2463768115942029,7,1,2,1,1,3,0.047950015962055906,3,0.5964470995126552,2,True,2,1,0.2463768115942029,4,4,4,True,0.10927097661623109
False,0.49122807017543857,True,5,0.17391304347826086,3,1,4,4,3,3,0.0315729465955215,1,0.34821568935701935,4,False,2,2,0.17391304347826086,4,4,3,True,0.08693259972489684
False,0.29824561403508765,True,3,0.043478260869565216,2,1,1,1,1,2,0.12879554886669403,1,0.3073416129539381,2,False,1,2,0.043478260869565216,2,1,3,True,0.06184319119669877
True,0.17543859649122806,False,3,0.08695652173913043,2,1,4,2,3,3,0.02492817074839239,1,0.42084577896557146,2,True,1,2,0.08695652173913043,2,1,2,True,0.03900962861072902
False,0.24561403508771928,True,2,0.28985507246376807,3,1,4,2,3,3,0.13722351438865327,1,0.26914007231567366,2,True,1,2,0.28985507246376807,3,1,3,True,0.33859697386519944
False,0.6140350877192983,True,5,0.11594202898550726,1,1,1,1,3,3,0.02786062844894422,1,0.5849709165225594,3,True,1,2,0.11594202898550726,4,4,3,True,0.06376891334250342
False,0.3157894736842105,True,5,0.30434782608695654,3,1,1,4,3,4,0.14596616044146485,1,0.4648640150919667,1,False,1,2,0.30434782608695654,2,4,3,True,0.056561210453920215
False,0.24561403508771928,True,2,0.33333333333333337,9,1,2,2,3,3,0.10693209285355953,1,0.5802546769375885,1,False,1,2,0.33333333333333337,2,4,2,False,0.1253920220082531
False,0.33333333333333337,True,5,0.4782608695652174,1,4,4,4,3,4,0.1039677110411821,1,0.3908190536079233,2,False,2,2,0.4782608695652174,4,4,3,True,0.30046767537826685
True,0.10526315789473684,True,4,0.28985507246376807,3,1,4,1,1,2,0.257591097733388,3,0.47634019808206257,4,True,1,1,0.28985507246376807,1,4,3,True,0.0713617606602476
True,0.14035087719298245,True,2,0.46376811594202905,7,1,4,2,3,3,0.47261823322843977,1,0.5356076088665305,4,True,2,2,0.46376811594202905,4,4,1,True,0.14140302613480055
True,0.05263157894736842,True,2,0.28985507246376807,3,1,2,2,3,3,0.005573037807269575,1,0.2444584184876592,1,False,1,2,0.28985507246376807,2,1,4,True,0.09843191196698761
True,0.38596491228070173,True,3,0.13043478260869565,6,1,4,1,3,2,0.2692616408993478,1,0.3675522716554001,4,True,1,1,0.13043478260869565,2,4,3,False,0.023878954607977988
False,0.14035087719298245,True,3,0.46376811594202905,5,1,4,4,3,3,0.4762940666757878,1,0.38327307027196983,2,True,2,2,0.46376811594202905,5,4,3,True,0.13001375515818434
False,0.33333333333333337,True,3,0.043478260869565216,7,1,1,1,3,3,0.250718292516076,1,0.1880207514541739,3,True,3,1,0.043478260869565216,4,1,3,False,0.1885557083906465
False,0.8421052631578948,True,5,0.11594202898550726,1,1,3,1,3,4,0.43907055228713454,1,0.24650212230781327,4,True,2,3,0.11594202898550726,4,4,3,True,0.07026134800550207
False,0.05263157894736842,True,3,0.11594202898550726,3,5,4,4,3,3,0.024253203812651065,1,0.41660116333909764,2,True,1,2,0.11594202898550726,2,4,2,True,0.03499312242090784
True,0.21052631578947367,True,5,0.2028985507246377,7,1,1,2,1,3,0.12299448168924157,3,0.6355918880679139,3,True,2,2,0.2028985507246377,4,3,3,True,0.04434662998624484
False,0.05263157894736842,True,3,0.15942028985507248,5,2,1,2,3,3,0.407684589775163,3,0.2111303254205314,2,True,1,2,0.15942028985507248,2,4,3,True,0.06954607977991747
True,0.17543859649122806,True,3,0.13043478260869565,2,3,4,4,3,2,0.3002325899575865,1,0.41455745951894357,4,True,1,1,0.13043478260869565,2,4,2,True,0.048033012379642366
False,0.07017543859649122,True,4,0.28985507246376807,3,2,2,2,3,3,0.10282300360286405,1,0.5786825970759315,2,False,2,1,0.28985507246376807,3,3,2,True,0.07169188445667124
False,0.15789473684210525,False,2,0.028985507246376815,7,4,1,3,3,1,0.11525516486523464,1,0.4592045275900016,2,True,1,2,0.028985507246376815,2,2,4,True,0.025309491059147177
True,0.03508771929824561,True,3,0.28985507246376807,2,5,4,1,3,3,0.11283805354129611,1,0.47728344599905675,4,True,1,2,0.28985507246376807,2,2,4,True,0.1511416781292985
True,0.49122807017543857,True,1,0.043478260869565216,7,1,2,2,3,4,0.30815433027773975,1,0.5205156421946235,4,False,1,2,0.043478260869565216,3,4,3,True,0.05281980742778542
False,0.6666666666666666,True,5,0.5652173913043479,1,1,3,3,3,3,0.4055639166324622,1,0.38295865429963843,4,True,1,3,0.5652173913043479,4,4,3,True,0.25017881705639616
False,0.5789473684210525,True,5,0.07246376811594203,10,1,3,1,1,4,0.13125826606466912,1,0.3574909605407955,4,False,2,3,0.07246376811594203,4,3,3,False,0.050288858321870696
False,0.5789473684210525,True,5,0.043478260869565216,3,3,4,1,3,3,0.23672184977425093,1,0.32038987580569095,4,True,2,2,0.043478260869565216,4,4,3,True,0.004896836313617606
False,0.19298245614035092,True,1,0.46376811594202905,2,1,2,1,3,4,0.1430245815661057,1,0.40433894041817325,3,False,1,2,0.46376811594202905,2,4,3,True,0.20412654745529574
False,0.08771929824561403,True,4,0.37681159420289856,1,2,4,1,3,3,0.16115291649564464,1,0.6643609495362366,4,True,2,1,0.37681159420289856,4,1,4,True,0.3267125171939477
True,0.12280701754385964,True,2,0.2028985507246377,2,1,2,1,3,3,0.2712819811191681,1,0.5288476654614054,4,True,1,1,0.2028985507246377,5,1,2,True,0.15757909215955984
True,0.26315789473684215,True,4,0.6521739130434783,3,1,1,1,3,3,0.1605646007205728,3,0.07923282502751139,1,False,2,2,0.6521739130434783,2,1,4,True,0.37133425034387896
False,0.33333333333333337,True,4,0.11594202898550726,2,3,4,4,3,3,0.24199844940028276,1,0.40449614840433895,4,False,1,1,0.11594202898550726,4,3,2,True,0.06338376891334249
True,0.15789473684210525,True,4,0.30434782608695654,2,1,4,1,1,3,0.24458430245815663,1,0.31944662788869677,4,True,1,2,0.30434782608695654,1,3,3,True,0.18173314993122422
False,0.12280701754385964,True,5,0.07246376811594203,3,1,1,2,3,3,0.18514160623888357,1,0.3505738091495048,4,True,1,2,0.07246376811594203,2,4,2,True,0.05265474552957359
False,0.15789473684210525,True,5,0.043478260869565216,7,2,4,3,3,3,0.05874036575910977,1,0.4799559817638736,4,False,2,2,0.043478260869565216,4,2,1,False,0.05903713892709766
True,0.17543859649122806,True,4,0.6521739130434783,3,1,1,2,3,3,0.35356409905595837,1,0.495833988366609,4,True,2,2,0.6521739130434783,2,4,3,True,0.15460797799174691
True,0.07017543859649122,True,2,0.2028985507246377,5,1,1,4,3,3,0.14443836366123958,1,0.24210029869517374,4,True,1,2,0.2028985507246377,2,4,2,True,0.09320495185694636
True,0.15789473684210525,True,1,0.3913043478260869,7,1,4,2,3,4,0.23798513248506406,1,0.5694073258921553,2,True,2,2,0.3913043478260869,4,4,4,True,0.274222833562586
False,0.543859649122807,True,2,0.11594202898550726,7,1,1,2,1,2,0.2789072832580836,1,0.7852538908976576,3,True,2,2,0.11594202898550726,4,1,3,False,0.1581292984869326
False,0.08771929824561403,True,3,0.13043478260869565,6,5,2,1,1,3,0.1474255484106353,1,0.43405124980349,4,False,1,1,0.13043478260869565,2,4,2,True,0.052324621733149924
False,0.7719298245614034,True,5,0.08695652173913043,7,1,3,3,3,3,0.11715692981255986,1,0.40339569250117907,4,False,2,3,0.08695652173913043,4,4,3,True,0.02921595598349381
False,0.38596491228070173,True,5,0.3913043478260869,9,2,2,2,2,3,0.325771879418069,1,0.45621757585285333,2,True,2,2,0.3913043478260869,3,4,3,True,0.12401650618982119
False,0.15789473684210525,True,2,0.30434782608695654,8,1,4,4,3,2,0.431299311351302,1,0.32714981921081593,3,True,2,2,0.30434782608695654,2,4,4,True,0.037854195323246215
True,0.08771929824561403,True,3,0.6086956521739131,3,1,3,1,3,3,0.21644547817758927,1,0.4752397421789027,4,False,1,3,0.6086956521739131,2,4,3,True,0.08781292984869327
False,0.33333333333333337,True,1,0.21739130434782608,1,5,3,4,3,4,0.1002052264331646,1,0.39364879735890584,4,False,1,2,0.21739130434782608,4,2,3,True,0.16390646492434663
True,0.15789473684210525,True,3,0.08695652173913043,7,1,4,1,3,2,0.028873078852556203,1,0.7118377613582771,3,True,1,2,0.08695652173913043,2,4,3,True,0.0222283356258597
True,0.5614035087719298,True,1,0.33333333333333337,9,1,2,1,2,3,0.22044055274319332,1,0.31457318031756015,4,False,2,2,0.33333333333333337,5,2,3,True,0.2774690508940853
False,0.5789473684210525,True,5,0.08695652173913043,6,3,4,4,3,3,0.27075751356774747,1,0.37667033485301055,2,False,2,2,0.08695652173913043,4,4,3,True,0.03779917469050894
True,0.14035087719298245,True,2,0.15942028985507248,7,1,1,2,3,1,0.09103844575181283,1,0.5568306869988995,1,True,2,1,0.15942028985507248,5,2,2,True,0.08407152682255845
False,0.24561403508771928,True,3,0.3913043478260869,2,1,1,1,3,3,0.28693391708852095,3,0.29775192579783055,2,True,2,2,0.3913043478260869,5,2,1,True,0.238404401650619
False,0.08771929824561403,True,3,0.13043478260869565,3,1,1,3,3,3,0.48040315592648325,1,0.43876748938846094,4,True,1,1,0.13043478260869565,2,3,4,True,0.05760660247592848
False,0.15789473684210525,True,3,0.028985507246376815,2,5,2,4,3,3,0.3043827244949149,1,0.5071529633705392,2,True,2,2,0.028985507246376815,4,1,4,True,0.053425034387895455
False,0.12280701754385964,False,3,0.10144927536231885,2,5,4,4,3,3,0.05154375883613809,1,0.3354818424775979,1,True,2,2,0.10144927536231885,4,2,4,True,0.1001375515818432
False,0.29824561403508765,True,1,0.028985507246376815,8,5,2,4,3,4,0.34245906872805215,1,0.17591573651941522,4,False,1,2,0.028985507246376815,2,4,3,False,0.054415405777166435
False,0.19298245614035092,True,5,0.28985507246376807,1,4,3,2,3,3,0.19780179687143704,1,0.68432636377928,4,True,1,1,0.28985507246376807,4,2,2,True,0.4130949105914718
False,0.19298245614035092,True,3,0.043478260869565216,3,1,1,4,3,3,0.024905367811374104,1,0.37588429492218206,1,True,1,2,0.043478260869565216,2,3,2,True,0.014800550206327371
True,0.24561403508771928,True,5,0.15942028985507248,7,1,4,1,3,3,0.31715692981255983,1,0.37572708693601636,3,True,2,1,0.15942028985507248,5,4,3,False,0.03851444291609354
False,0.3508771929824561,True,1,0.11594202898550726,7,5,3,4,3,4,0.44502667943631136,1,0.5313629932400565,4,False,1,2,0.11594202898550726,2,4,3,True,0.14354883081155434
